mode,scope,group,metric,stock_days,codes,days,nxt_mean,krx_mean,delta_mean,delta_median,delta_q25,delta_q75,nxt_lower_pct,nxt_stock_median,krx_stock_median,cluster_se,ci95_low,ci95_high,p_value,cluster_df
main,common_minutes,3_high,pi15_bp,16608,215,84,20.78103268544471,18.204035245087255,2.576997440357457,2.139135705693481,-1.55454827629229,6.215906863419514,34.77239884393064,19.609563633893107,17.696170123379652,0.2535213878819771,2.072753596446018,3.0812412842688963,3.095673794645645e-16,83
main,common_minutes,3_high,pi60_bp,16608,215,84,28.478463356027856,19.72270211410932,8.75576124191854,7.572582613562746,2.699262281337841,13.483645946834345,14.348506743737957,26.58045452138666,18.98583191139415,0.37431951455207624,8.011254782539769,9.500267701297311,2.7285653374083723e-38,83
main,common_minutes,3_high,pi300_bp,16608,215,84,31.214428876521467,19.939044343454572,11.275384533066894,9.415424250414436,1.5379190509479983,19.393557981240882,20.91160886319846,28.797748025940027,18.375075767942224,0.5135554886272524,10.253943321299086,12.296825744834702,2.5409502543227282e-36,83
main,common_minutes,3_high,quoted_spread_bp,16608,215,84,23.743807404815332,18.302395473111496,5.441411931703838,3.83712422566619,1.78857852494385,7.385378201889969,2.1495664739884393,22.294842713592207,17.851879939122597,0.3616625320717875,4.722079701416743,6.160744161990933,1.968096666026195e-25,83
main,common_minutes,3_high,depth_krw,16608,215,84,71022571.1545377,115223412.25602509,-44200841.10148741,-6168596.859924865,-23175973.70508942,-1520223.8797121611,89.96868978805395,12055263.958006596,19917565.194246404,18198228.138639074,-80396384.93969244,-8005297.263282388,0.01730590411908746,83
main,common_minutes,005930,es_bp,84,1,84,17.801236079721324,17.29239642776533,0.5088396519559952,0.5435770260034083,0.308373424135306,0.7198354288537434,4.761904761904762,18.014927381799694,17.417007125768706,,,,,0
main,common_minutes,005930,es_bp_v2,84,1,84,17.32077304402016,16.64325081456919,0.677522229450975,0.6148840592410707,0.12795314929977142,1.0407928184228172,15.476190476190476,17.450614393408983,16.798816506500557,,,,,0
main,common_minutes,005930,rs15_bp,84,1,84,2.2089404242408417,1.4384548646007003,0.770485559640141,0.844928924773871,-0.4807845340858082,2.1864628336412597,35.714285714285715,2.4316502112203597,1.62477329068493,,,,,0
main,common_minutes,005930,rs60_bp,84,1,84,-0.7338062893460668,0.8424312942968499,-1.5762375836429168,-1.538694506428615,-2.7788734359744947,-0.028452102977098492,75.0,-0.7427103363638006,0.9916319471199739,,,,,0
main,common_minutes,005930,rs300_bp,84,1,84,-1.1927237550215568,0.46529150478169645,-1.6580152598032536,-1.8783281143159138,-3.4175265604709346,1.0597106006449963,67.85714285714286,-0.8685073513434687,0.722987790392583,,,,,0
main,common_minutes,005930,pi15_bp,84,1,84,15.592366350199645,15.853273222485173,-0.26090687228552867,-0.4603104531875939,-1.3902446653815579,0.7350641834091061,57.14285714285714,15.02374247236462,15.696705494795275,,,,,0
main,common_minutes,005930,pi60_bp,84,1,84,18.53417972769102,16.44825330752216,2.08592642016885,1.9701097605750473,0.531643363354374,3.3410536937200113,15.476190476190476,18.313300928591605,15.90780558367545,,,,,0
main,common_minutes,005930,pi300_bp,84,1,84,18.989900245010862,16.819841565538923,2.1700586794719388,2.3719538681112633,-0.38898773218154137,4.006452324280255,28.57142857142857,18.612904054863854,16.520483929219353,,,,,0
main,common_minutes,005930,quoted_spread_bp,84,1,84,18.191471959903772,17.91290540604823,0.2785665538555402,0.23568479168042877,0.1711832279591916,0.36944272363643105,0.0,18.27181503983627,18.01228128443346,,,,,0
main,common_minutes,005930,depth_krw,84,1,84,6085945601.276998,9622676106.718904,-3536730505.441906,-3176719868.244985,-4142104629.37039,-2497412494.5062065,100.0,5077484439.706851,8913733887.491743,,,,,0
main,common_minutes,000660,es_bp,83,1,83,6.079946827206712,5.829104462890457,0.2508423643162541,0.23061953190179896,0.062331165363785246,0.44469036884192814,20.481927710843372,6.1157080079798245,5.920170704745859,,,,,0
main,common_minutes,000660,es_bp_v2,83,1,83,6.21618187965932,6.190879782843366,0.025302096815956174,-0.023341242550246832,-0.22732670086416995,0.2853407867207496,51.80722891566265,6.170536962419957,6.184939300605977,,,,,0
main,common_minutes,000660,rs15_bp,83,1,83,-5.045701125304137,-0.8383213011592112,-4.207379824144925,-4.047826415482952,-5.400536964188765,-2.858394934253515,100.0,-5.115671562682243,-0.7044424192375415,,,,,0
main,common_minutes,000660,rs60_bp,83,1,83,-5.417787067438107,-0.908580603039561,-4.509206464398546,-4.385786423961916,-5.954145055570921,-3.1286201810619723,98.79518072289156,-5.4247070312505885,-0.9045248266654113,,,,,0
main,common_minutes,000660,rs300_bp,83,1,83,-5.95848627655891,-1.272758120964861,-4.685728155594049,-4.9333208577294645,-7.858795787298398,-1.4934063805903173,84.33734939759037,-5.7660401890507,-0.9986904056838971,,,,,0
main,common_minutes,000660,pi15_bp,83,1,83,11.125615005353453,6.667226745107163,4.45838826024629,4.238062131511126,3.052687677983711,5.6801643237087,0.0,10.837085802343736,6.577039315050251,,,,,0
main,common_minutes,000660,pi60_bp,83,1,83,11.498386084637598,6.737051348347043,4.761334736290554,4.76794523651484,3.406013183794649,6.080272243867995,1.2048192771084338,11.47746655603403,6.851845230812133,,,,,0
main,common_minutes,000660,pi300_bp,83,1,83,12.041252557737208,7.104197295044154,4.937055262693053,5.2600425956881045,1.7528711576077955,8.102513409407209,14.457831325301203,12.263419819088453,6.9389025481186195,,,,,0
main,common_minutes,000660,quoted_spread_bp,83,1,83,5.940095896536648,5.5433819883105055,0.3967139082261432,0.3692495238698461,0.214108717669502,0.5109856331468587,0.0,6.0625002463401385,5.553515152149904,,,,,0
main,common_minutes,000660,depth_krw,83,1,83,1030423555.7077185,1709288129.3683314,-678864573.6606126,-577861413.7886231,-836755905.3948038,-441922907.30203116,100.0,882751829.0733421,1625050888.1648235,,,,,0
main,full_stock_day,ALL,es_bp,51889,644,84,37.09743528771,22.83967428465289,14.257761003057105,9.25346119466229,3.9392176833320853,18.65326229876858,4.729326061400297,32.5251400417853,21.11316958455032,0.666096750919543,12.93292135577278,15.58260065034143,1.529919983421572e-35,83
main,full_stock_day,ALL,es_bp_v2,51889,644,84,36.3279963931851,24.248089353176262,12.079907040008841,7.08976517596961,1.8418315330293744,16.61831517590715,14.085837075295343,31.19657956401673,22.215101120957016,0.6655898763104144,10.756075545935666,13.403738534082017,1.2443869220295686e-30,83
main,full_stock_day,ALL,rs15_bp,51889,644,84,18.44858204962204,1.5090075089107042,16.939574540711334,12.08079804753571,2.9759411996289904,25.022044736435618,16.282834512131668,16.13902836356735,0.8541830671462893,0.813990889569685,15.320579399928228,18.55856968149444,1.1021865367955579e-34,83
main,full_stock_day,ALL,rs60_bp,51889,644,84,9.006115832505214,-1.303006705940687,10.3091225384459,5.232634412641779,-3.2800424575492038,18.713517948413003,34.787719940642525,4.8728424691427685,-1.4864963917229739,0.7835849022660327,8.750603683486275,11.867641393405524,5.214379354911703e-22,83
main,full_stock_day,ALL,rs300_bp,51889,644,84,-1.1332784329656362,-2.98500727978251,1.8517288468168742,-0.23264011278171282,-11.109565735084148,11.851322587129236,50.58490238778932,-3.1358971807379086,-2.349718114267076,0.6261226069234632,0.6063961641876832,3.0970615294460653,0.00403905937256845,83
main,full_stock_day,ALL,pi15_bp,51889,644,84,18.63413665834288,21.304800467150688,-2.670663808807807,-2.1496824867765483,-8.071129507015828,3.253552359821974,60.812503613482626,16.74757365690566,19.96761360024013,0.25211491858457413,-3.1721102418546607,-2.1692173757609536,4.398407864344109e-17,83
main,full_stock_day,ALL,pi60_bp,51889,644,84,28.056461939720144,24.066826011650562,3.989635928069585,3.8441972488786256,-3.3825909494925295,11.308971085261398,35.550887471333034,25.538714196393613,22.19207802527822,0.32209595677535563,3.349000024686365,4.630271831452805,1.4646634060732033e-20,83
main,full_stock_day,ALL,pi300_bp,51889,644,84,38.22112767169111,25.69355308803441,12.527574583656705,10.343193104597272,0.38168560694374776,22.743637033179347,24.184316521806164,34.49675951325263,23.03266556862789,0.4562172835001708,11.620176755754095,13.434972411559315,2.0470369546888346e-43,83
main,full_stock_day,ALL,quoted_spread_bp,51889,644,84,41.50496714963246,25.19395501734063,16.311012132291836,10.149320348449923,3.9883658570565057,21.31538297329036,2.570872439245312,35.69294747978722,22.873150061282544,0.8904672174515986,14.539908651216116,18.082115613367556,6.731363935705944e-31,83
main,full_stock_day,ALL,depth_krw,51889,644,84,25439998.222462017,45722713.480365515,-20282715.25790349,-1111420.4682265753,-4523532.777346991,-63539.49694448663,77.02210487771974,3371090.7903621,4563706.227945278,6886116.053730522,-33978923.13039201,-6586507.385414975,0.004183443079549485,83
main,full_stock_day,KOSDAQ,es_bp,23004,285,84,39.4621399699789,25.996760033076374,13.46537993690253,9.341216534767398,4.096395466505793,18.20444495210297,5.83376804034081,36.118407542832074,23.979894224331417,0.7298448082858049,12.013747967452412,14.917011906352647,4.161637280510686e-31,83
main,full_stock_day,KOSDAQ,es_bp_v2,23004,285,84,38.95627454763237,27.84249792489921,11.113776622733164,7.071981717229743,1.8243533634057423,16.034189472687686,15.223439401843159,35.49201543591185,25.249907467193125,0.7324710531987748,9.65692115777826,12.570632087688068,1.1752492703461776e-25,83
main,full_stock_day,KOSDAQ,rs15_bp,23004,285,84,18.982391333423678,1.875082811851643,17.107308521572037,12.998745655827669,4.094617739611218,25.35164656510412,14.027995131281514,16.619974034138163,1.1075404316419442,0.9460378938696193,15.225677200143746,18.988939843000328,1.585557736865843e-30,83
main,full_stock_day,KOSDAQ,rs60_bp,23004,285,84,7.7810842846471,-1.6917624624820076,9.472846747129106,5.481514623836117,-3.0850040565182617,17.829614728955775,33.42027473482872,4.306118963877148,-2.0494326808436005,0.9101187948107032,7.662657069069126,11.283036425189085,1.0189178696832585e-16,83
main,full_stock_day,KOSDAQ,rs300_bp,23004,285,84,-3.7122771567905932,-3.9100393997949334,0.19776224300434045,-0.6644738467085549,-12.913643371131009,11.675366734861596,51.647539558337684,-4.8261800346343335,-3.2054452653881,0.6828506428352672,-1.160400221461761,1.5559247074704419,0.7728347575392966,83
main,full_stock_day,KOSDAQ,pi15_bp,23004,285,84,20.46997937833956,24.090222830821528,-3.62024345248197,-3.0811036510261234,-9.207306178991914,2.4320736116188675,64.98000347765606,18.79609626642776,22.240944891867844,0.3638674694597068,-4.343961214551441,-2.8965256904124987,8.297641830384075e-16,83
main,full_stock_day,KOSDAQ,pi60_bp,23004,285,84,31.645530499319044,27.599945187314084,4.045585312004962,3.72020564857357,-3.770777548084869,11.745452055628984,36.532776908363765,29.07390055348525,25.231270618113314,0.4369547831094075,3.1764998226451895,4.9146708013647356,1.9837412705443865e-14,83
main,full_stock_day,KOSDAQ,pi300_bp,23004,285,84,43.168584762016685,29.75136547164318,13.417219290373504,11.17304380375307,-0.004681260885972094,25.046745924662595,25.01738828029908,40.26578892457303,26.988759896233,0.5857985723399929,12.252089490705227,14.582349090041781,1.2410285322591e-37,83
main,full_stock_day,KOSDAQ,quoted_spread_bp,23004,285,84,44.33479693689519,29.288909287156827,15.045887649738365,9.887004768304033,3.985374811481126,20.099846427856313,4.2079638323769775,39.691577085488944,27.177054947905056,1.0006876728501986,13.055560115922239,17.03621518355449,2.0495527286826177e-25,83
main,full_stock_day,KOSDAQ,depth_krw,23004,285,84,6225952.468135247,12701018.275608186,-6475065.807472939,-524959.4006073739,-1811852.7670962128,126523.57273589785,69.81829247087464,2709310.260759772,3385964.3535645856,4688250.286628756,-15799807.066972211,2849675.4520263337,0.17094736670456498,83
main,full_stock_day,KOSPI,es_bp,28885,359,84,35.214185624877594,20.325372724786742,14.888812900090857,9.151342141479134,3.8349104985270017,19.0535423581599,3.849749004673706,30.02725165721296,19.279502397415737,0.8401978216056922,13.217693225526348,16.559932574655363,6.04944732860932e-30,83
main,full_stock_day,KOSPI,es_bp_v2,28885,359,84,34.234836944858806,21.385504108796322,12.849332836062489,7.099948948315262,1.8550222836038426,17.093949199081628,13.179851133806475,28.870698957421666,20.09014152127267,0.8366164703620791,11.185336325080208,14.51332934704477,5.564918918365005e-26,83
main,full_stock_day,KOSPI,rs15_bp,28885,359,84,18.02345659472943,1.2174653150781494,16.805991279651284,11.265939082805065,2.1629310458840645,24.681044252437495,18.078587502163753,14.818265136281381,0.6208469559659212,1.0313718608206128,14.75463413007467,18.857348429227898,1.3735710883764843e-27,83
main,full_stock_day,KOSPI,rs60_bp,28885,359,84,9.981730363470353,-0.9934018098535644,10.975132173323919,5.007800808742834,-3.408617375389522,19.357553207641292,35.87675263977843,5.3435763710296085,-0.9913762706409519,1.029130385300295,8.928233228405464,13.022031118242374,3.180234031008006e-17,83
main,full_stock_day,KOSPI,rs300_bp,28885,359,84,0.9206349006978332,-2.2483121477497674,3.168947048447601,0.08075498205567344,-9.893496565033933,11.978560721459715,49.73861866020426,-1.8142866490854268,-1.378744675426986,0.8453599746622465,1.487560059074498,4.850334037820703,0.00032770393108308166,83
main,full_stock_day,KOSPI,pi15_bp,28885,359,84,17.17207240593493,19.086491446763493,-1.9144190408285644,-1.435947558592792,-7.137839848667557,3.7915854993025837,57.493508741561364,15.12039451438055,18.01447142882,0.32836825256531055,-2.5675302882673665,-1.2613077933897623,1.0264765393109627e-07,83
main,full_stock_day,KOSPI,pi60_bp,28885,359,84,25.198129478407587,21.253051612586553,3.945077865821033,3.9208416742776713,-3.0800009592232627,10.953337496068084,34.76891119958456,22.39380727689467,19.76145217724232,0.423643834000509,3.102467318874818,4.787688412767248,1.549420544820289e-14,83
main,full_stock_day,KOSPI,pi300_bp,28885,359,84,34.280975242892445,22.46191327247145,11.819061970421,9.840384562272767,0.6292162143107198,21.052048081514368,23.52085857711615,30.066184769739646,20.657380279911173,0.5138066370650456,10.797121234511568,12.841002706330432,9.109886749400955e-38,83
main,full_stock_day,KOSPI,quoted_spread_bp,28885,359,84,39.25129207862012,21.93273542160403,17.318556657016092,10.364050411926982,3.9927425000034624,22.308602540419304,1.2670936472217413,32.96870831589161,20.254383250782865,1.1181026647545287,15.094695426712661,19.542417887319523,3.2988034583651763e-26,83
main,full_stock_day,KOSPI,depth_krw,28885,359,84,40742054.94853206,72021175.53645821,-31279120.587926146,-2082691.4405226186,-9628158.18111778,-353850.1701129186,82.75921758698286,4353042.837066315,6516658.879142391,11699749.092472628,-54549450.97099505,-8008790.204857234,0.009037090919782545,83
main,full_stock_day,1_low,es_bp,17672,215,84,51.04777195188487,28.013567375956367,23.034204575928506,17.008101891162802,8.0977389988908,30.525523510476894,6.50181077410593,45.15283010661419,25.753917321264503,1.1969990729992515,20.65342156282604,25.41498758903097,2.4290202571774283e-32,83
main,full_stock_day,1_low,es_bp_v2,17672,215,84,50.649009135802785,30.00066371237157,20.64834542343121,14.803071702050334,5.67909755490223,28.57415512320688,11.328655500226347,43.79723382939401,27.476558510140407,1.2033709752924855,18.254888952944295,23.041801893918123,4.9769738251447176e-29,83
main,full_stock_day,1_low,rs15_bp,17672,215,84,34.3597056660448,3.8304682604009437,30.529237405643855,24.727070367483115,13.222415968145175,41.23646867346841,5.675645088275238,29.339517378439474,3.818099507132766,1.3195879673326822,27.904630012216053,33.153844799071656,6.026843888692002e-38,83
main,full_stock_day,1_low,rs60_bp,17672,215,84,25.695903995854344,0.1599454759630519,25.535958519891295,19.98892967264419,7.927969000429866,37.13223912049722,12.251018560434586,21.597349143781997,0.19953638446902414,1.3373727500294674,22.875977908980435,28.195939130802156,4.119667284487705e-32,83
main,full_stock_day,1_low,rs300_bp,17672,215,84,10.338089809692665,-2.5328703294896346,12.8709601391823,9.366254437770884,-4.966018587329951,26.504156906581372,33.097555454956996,7.8552317565010075,-1.723201159363526,1.198722890228816,10.486748522941859,15.25517175542274,2.2865351732428014e-17,83
main,full_stock_day,1_low,pi15_bp,17672,215,84,16.659823490568815,24.13869475615016,-7.4788712655813425,-7.100432536852436,-13.977022109772008,-1.1070355428388017,78.48008148483476,13.093784959744376,21.188811826011914,0.3520609285691538,-8.17910629267651,-6.778636238486175,2.6090873895780034e-35,83
main,full_stock_day,1_low,pi60_bp,17672,215,84,25.282206071597727,27.7198801920792,-2.4376741204814696,-2.824627297712869,-11.268858540961514,5.540963495226339,59.732910819375284,20.468326725158835,24.826511555962696,0.42766194765167886,-3.2882765338720343,-1.5870717070909046,1.7800135330263584e-07,83
main,full_stock_day,1_low,pi300_bp,17672,215,84,40.670269983586664,30.32634593765851,10.343924045928162,8.013102579459657,-4.088618920629896,22.3998205019748,32.905160706201904,35.65800601241307,27.14147279772543,0.6343777373828232,9.082172240835206,11.605675851021118,1.316851008927155e-27,83
main,full_stock_day,1_low,quoted_spread_bp,17672,215,84,59.91926000056355,31.506818479524977,28.412441521038573,21.292615001795674,11.053375934672626,36.79982165753908,2.665233137166138,51.18355284714099,28.70979806845433,1.606717130572578,25.216745770211272,31.608137271865875,6.943433090723054e-30,83
main,full_stock_day,1_low,depth_krw,17672,215,84,2579453.435226952,17923350.746648647,-15343897.311421696,-363062.7434148674,-1296475.2135914522,191427.06463386238,66.67043911272069,1591218.921665736,1948866.6023787772,10425946.757664094,-36080686.08266322,5392891.459819827,0.14488267835456664,83
main,full_stock_day,2_mid,es_bp,17609,214,84,36.12109969580681,22.829518774381338,13.291580921425474,10.684632645713108,5.499479442504452,18.329631399957243,3.8957351354421035,33.414999628944955,22.11723149873449,0.6479557468450536,12.002823001617303,14.580338841233646,3.003763302324626e-34,83
main,full_stock_day,2_mid,es_bp_v2,17609,214,84,35.250504285618554,24.22448814667973,11.026016138938829,8.46212322792492,3.183840005244525,16.227771712013144,11.12499290135726,32.17776540782577,23.295630294220185,0.656123355917663,9.721013173185044,12.331019104692613,1.9158066685051115e-28,83
main,full_stock_day,2_mid,rs15_bp,17609,214,84,17.51347181634974,1.1807205852409295,16.332751231108812,14.18560814751003,6.892629467838091,23.661449416221487,7.7857913566926005,16.209163201415624,1.0430275688285122,0.740692271758256,14.859544093095069,17.805958369122553,1.8693867443479456e-36,83
main,full_stock_day,2_mid,rs60_bp,17609,214,84,5.645414057536156,-1.9894269013283674,7.634840958864524,6.185363022397385,-1.2324711947909535,15.611556231897566,28.672837753421547,4.787671676897986,-1.8188921849939679,0.6534005795450897,6.335253485806199,8.93442843192285,3.2402792889438187e-19,83
main,full_stock_day,2_mid,rs300_bp,17609,214,84,-6.2442493862274855,-3.995908267839946,-2.2483411183875393,-1.5741070208023158,-12.810895580001151,8.737044917967152,54.1484468169686,-5.296161162343122,-3.1186826028692565,0.5161188642289929,-3.2748807811286915,-1.221801455646387,3.759132793029399e-05,83
main,full_stock_day,2_mid,pi15_bp,17609,214,84,18.596494814658392,21.624245003564326,-3.0277501889059333,-3.1871109715287727,-7.800498461394827,1.3737028139693983,68.9476972002953,16.727872879862286,20.49188263436389,0.26377770737704903,-3.552393439785697,-2.5031069380261695,8.131958276807226e-19,83
main,full_stock_day,2_mid,pi60_bp,17609,214,84,30.451316555940235,24.753304306917062,5.698012249023173,4.276733485354367,-1.851818046964791,11.910894385126145,31.977965812936564,27.97947833635302,23.00794166503595,0.38594706040433896,4.930379068602109,6.465645429444237,6.200451850882152e-25,83
main,full_stock_day,2_mid,pi300_bp,17609,214,84,42.380083595457016,26.70356769390858,15.67651590154843,13.25639893866586,2.8637215843221853,26.35308992227202,18.984610142540745,40.02215864654001,24.468513957119544,0.6437835071431957,14.396056398700505,16.956975404396356,1.47593240793727e-39,83
main,full_stock_day,2_mid,quoted_spread_bp,17609,214,84,39.55098235153952,25.43111881574384,14.119863535795679,11.08775948252238,5.61498633229451,19.41070685756899,2.9303197228689877,36.5375798139044,24.343895534948878,0.8222749874472316,12.484391657519097,15.75533541407226,4.738867795197637e-29,83
main,full_stock_day,2_mid,depth_krw,17609,214,84,4905068.385145282,7369172.1396646,-2464103.754519318,-839874.357240438,-2610109.090965354,-947.6049955789931,75.05252995627237,3278209.0260588983,4245624.526943526,357715.94831681065,-3175586.3884486714,-1752621.1205899648,1.0067010989939327e-09,83
main,full_stock_day,3_high,es_bp,16608,215,84,23.28854462709612,17.345080695470376,5.943463931625749,4.492840229809411,2.2135196050937496,8.046758051228647,3.727119460500963,22.440996939755564,17.295092779755027,0.3252116434770067,5.296631052705319,6.59029681054618,7.8361130604416086e-31,83
main,full_stock_day,3_high,es_bp_v2,16608,215,84,22.23193553905455,18.151997082553553,4.079938456500995,2.6186555235162166,0.4178996911290369,6.194415020513294,20.158959537572255,20.926438119773245,17.83399070855524,0.3149655651044475,3.453484615368107,4.706392297633882,1.2468678580213264e-21,83
main,full_stock_day,3_high,rs15_bp,16608,215,84,2.50957551953226,-0.6131053259540856,3.1226808454863457,2.1024393947584894,-1.9924752707057716,7.4338260160983,36.57875722543353,1.9548436337516,-0.5957051388614965,0.39430405566934373,2.3384259376000727,3.906935753372619,9.40945513237162e-12,83
main,full_stock_day,3_high,rs60_bp,16608,215,84,-5.189653607961773,-2.1318914445016945,-3.0577621634600787,-2.843413704828335,-7.787351434405437,2.0135487619030576,65.2516859344894,-4.44676465275172,-2.219615918843462,0.3035722517468345,-3.6615551625617417,-2.4539691643584156,4.719294623485912e-16,83
main,full_stock_day,3_high,rs300_bp,16608,215,84,-7.92054553726896,-2.3942804425277124,-5.526265094741247,-4.486501502505963,-13.205705368806388,3.074764955960992,65.41425818882466,-6.610594329998014,-1.9105794552270046,0.3702278741494905,-6.262633445924336,-4.789896743558159,3.189714348440521e-25,83
main,full_stock_day,3_high,pi15_bp,16608,215,84,20.77484580612367,17.950653145564317,2.8241926605593535,2.3024984277345935,-1.3012420108314786,6.365612461943112,33.38752408477842,19.609563633893107,17.37050869927009,0.248583303132011,2.329770468606693,3.318614852512014,1.3742032970413382e-18,83
main,full_stock_day,3_high,pi60_bp,16608,215,84,28.469254254534672,19.45188322637342,9.017371028161257,7.774499311104256,2.9125791020011453,13.712040678168929,13.607899807321772,26.58045452138666,18.78401683002523,0.38302446962665593,8.255550763250916,9.779191293071598,1.7118838388863185e-38,83
main,full_stock_day,3_high,pi300_bp,16608,215,84,31.205454634756375,19.69306763322977,11.512387001526607,9.592804590405922,1.669865464167621,19.678373568215964,20.41787090558767,28.797748025940027,18.16610891091271,0.5260440117515934,10.466106619550697,12.558667383502517,3.193961996652377e-36,83
main,full_stock_day,3_high,quoted_spread_bp,16608,215,84,23.982708903483903,18.22519656178886,5.757512341695044,3.9604260506127185,1.81568195474674,7.792510943879546,2.089354527938343,22.49238349423991,17.77275598978048,0.3892369861309567,4.983335631323974,6.531689052066114,5.528127813996814e-25,83
main,full_stock_day,3_high,depth_krw,16608,215,84,71537729.85693508,115968248.62599693,-44430518.76906185,-6203083.752267538,-23498120.90219422,-1534782.9636340733,90.1252408477842,11991612.878787879,20005444.704902075,18230548.943534277,-80690347.38826632,-8170690.149857372,0.016940540320394246,83
main,full_stock_day,005930,es_bp,84,1,84,17.801236079721324,17.29239642776533,0.5088396519559952,0.5435770260034083,0.308373424135306,0.7198354288537434,4.761904761904762,18.014927381799694,17.417007125768706,,,,,0
main,full_stock_day,005930,es_bp_v2,84,1,84,17.32077304402016,16.64325081456919,0.677522229450975,0.6148840592410707,0.12795314929977142,1.0407928184228172,15.476190476190476,17.450614393408983,16.798816506500557,,,,,0
main,full_stock_day,005930,rs15_bp,84,1,84,2.2089404242408417,1.4384548646007003,0.770485559640141,0.844928924773871,-0.4807845340858082,2.1864628336412597,35.714285714285715,2.4316502112203597,1.62477329068493,,,,,0
main,full_stock_day,005930,rs60_bp,84,1,84,-0.7338062893460668,0.8424312942968499,-1.5762375836429168,-1.538694506428615,-2.7788734359744947,-0.028452102977098492,75.0,-0.7427103363638006,0.9916319471199739,,,,,0
main,full_stock_day,005930,rs300_bp,84,1,84,-1.1927237550215568,0.46529150478169645,-1.6580152598032536,-1.8783281143159138,-3.4175265604709346,1.0597106006449963,67.85714285714286,-0.8685073513434687,0.722987790392583,,,,,0
main,full_stock_day,005930,pi15_bp,84,1,84,15.592366350199645,15.853273222485173,-0.26090687228552867,-0.4603104531875939,-1.3902446653815579,0.7350641834091061,57.14285714285714,15.02374247236462,15.696705494795275,,,,,0
main,full_stock_day,005930,pi60_bp,84,1,84,18.53417972769102,16.44825330752216,2.08592642016885,1.9701097605750473,0.531643363354374,3.3410536937200113,15.476190476190476,18.313300928591605,15.90780558367545,,,,,0
main,full_stock_day,005930,pi300_bp,84,1,84,18.989900245010862,16.819841565538923,2.1700586794719388,2.3719538681112633,-0.38898773218154137,4.006452324280255,28.57142857142857,18.612904054863854,16.520483929219353,,,,,0
main,full_stock_day,005930,quoted_spread_bp,84,1,84,18.191471959903772,17.91290540604823,0.2785665538555402,0.23568479168042877,0.1711832279591916,0.36944272363643105,0.0,18.27181503983627,18.01228128443346,,,,,0
main,full_stock_day,005930,depth_krw,84,1,84,6085945601.276998,9622676106.718904,-3536730505.441906,-3176719868.244985,-4142104629.37039,-2497412494.5062065,100.0,5077484439.706851,8913733887.491743,,,,,0
main,full_stock_day,000660,es_bp,83,1,83,6.079946827206712,5.829104462890457,0.2508423643162541,0.23061953190179896,0.062331165363785246,0.44469036884192814,20.481927710843372,6.1157080079798245,5.920170704745859,,,,,0
main,full_stock_day,000660,es_bp_v2,83,1,83,6.21618187965932,6.190879782843366,0.025302096815956174,-0.023341242550246832,-0.22732670086416995,0.2853407867207496,51.80722891566265,6.170536962419957,6.184939300605977,,,,,0
main,full_stock_day,000660,rs15_bp,83,1,83,-5.045701125304137,-0.8383213011592112,-4.207379824144925,-4.047826415482952,-5.400536964188765,-2.858394934253515,100.0,-5.115671562682243,-0.7044424192375415,,,,,0
main,full_stock_day,000660,rs60_bp,83,1,83,-5.417787067438107,-0.908580603039561,-4.509206464398546,-4.385786423961916,-5.954145055570921,-3.1286201810619723,98.79518072289156,-5.4247070312505885,-0.9045248266654113,,,,,0
main,full_stock_day,000660,rs300_bp,83,1,83,-5.95848627655891,-1.272758120964861,-4.685728155594049,-4.9333208577294645,-7.858795787298398,-1.4934063805903173,84.33734939759037,-5.7660401890507,-0.9986904056838971,,,,,0
main,full_stock_day,000660,pi15_bp,83,1,83,11.125615005353453,6.667226745107163,4.45838826024629,4.238062131511126,3.052687677983711,5.6801643237087,0.0,10.837085802343736,6.577039315050251,,,,,0
main,full_stock_day,000660,pi60_bp,83,1,83,11.498386084637598,6.737051348347043,4.761334736290554,4.76794523651484,3.406013183794649,6.080272243867995,1.2048192771084338,11.47746655603403,6.851845230812133,,,,,0
main,full_stock_day,000660,pi300_bp,83,1,83,12.041252557737208,7.104197295044154,4.937055262693053,5.2600425956881045,1.7528711576077955,8.102513409407209,14.457831325301203,12.263419819088453,6.9389025481186195,,,,,0
main,full_stock_day,000660,quoted_spread_bp,83,1,83,5.939078293249471,5.542754791150399,0.3963235020990729,0.3692495238698461,0.214108717669502,0.5109856331468587,0.0,6.0625002463401385,5.553515152149904,,,,,0
main,full_stock_day,000660,depth_krw,83,1,83,1030029700.4574813,1745066276.834249,-715036576.3767674,-577861413.7886231,-836755905.3948038,-441922907.30203116,100.0,882751829.0733421,1625050888.1648235,,,,,0
resume5,common_minutes,ALL,es_bp,51886,644,84,37.31360036026479,23.70460343365557,13.608996926609226,8.773835792529136,3.7189932565279857,17.79255111542261,5.5544848321319815,32.7206993793658,21.712397127095347,0.638981922169492,12.33808758315509,14.879906270063362,2.176797051769688e-35,83
resume5,common_minutes,ALL,es_bp_v2,51886,644,84,36.5370976031782,25.368850898846453,11.168246704331752,6.497774914810472,1.5592758020019675,15.543637029330903,15.611147515707513,31.430111520539832,22.747202529656857,0.6304438513143102,9.914319240408858,12.422174168254646,6.179168232579395e-30,83
